Conta,Categoria,Janela,Modo,Direcao,List_Mode,Mensagens,Segmentos,Delivered,Failed,Undelivered,Sent,Sending,Delivery_Unknown,Accepted,Queued,Taxa_Entrega_%,Insight_Delivered_Msgs,Insight_Failed_Msgs,Insight_Delivery_Unknown_Msgs,Insight_Undelivered_Msgs,Insight_Sent_Msgs,Insight_Total_Msgs,Api_Pages,Api_Pages_Capped,Agregado_Ate_Utc,Github_Run_Id,Extraido_Em
NS,Recuperação,since_yesterday_utc_2026-06-03,incremental,outbound,sent,1751,3773,3707,6,43,17,0,0,0,0,98.25,1720,6,0,18,7,1751,2,0,2026-06-04T10:50:54Z,26947195218,2026-06-04 10:50 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-03,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-04T10:50:54Z,26947195218,2026-06-04 10:50 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-03,incremental,outbound,sent,2,2,1,1,0,0,0,0,0,0,50.0,1,1,0,0,0,2,1,0,2026-06-04T10:50:54Z,26947195218,2026-06-04 10:50 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-03,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-04T10:50:54Z,26947195218,2026-06-04 10:50 UTC
Richard,Standby,since_yesterday_utc_2026-06-03,incremental,outbound,sent,662317,663470,599041,25672,24403,14354,0,0,0,0,90.29,597945,25672,0,24365,14335,662317,674,0,2026-06-04T10:50:54Z,26947195218,2026-06-04 10:50 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-04,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-04,incremental,outbound,sent,4217,9268,8828,138,143,159,0,0,0,0,95.25,3949,138,0,63,67,4217,5,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-04,incremental,outbound,sent,5019,10907,10543,98,207,59,0,0,0,0,96.66,4800,98,0,96,25,5019,6,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
NS,Recuperação,since_yesterday_utc_2026-06-04,incremental,outbound,sent,390,874,846,5,8,15,0,0,0,0,96.8,374,5,0,5,6,390,1,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-04,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-04,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-04,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Richard,Standby,since_yesterday_utc_2026-06-04,incremental,outbound,sent,702603,703578,635749,26594,26052,15183,0,0,0,0,90.36,634810,26594,0,26028,15171,702603,711,0,2026-06-05T10:59:46Z,27010990110,2026-06-05 10:59 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-05,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-05,incremental,outbound,sent,4748,10201,9815,205,124,57,0,0,0,0,96.22,4456,205,0,59,28,4748,6,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-05,incremental,outbound,sent,3777,8493,8114,79,147,153,0,0,0,0,95.54,3562,79,0,65,71,3777,4,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
NS,Recuperação,since_yesterday_utc_2026-06-05,incremental,outbound,sent,319,736,708,3,16,9,0,0,0,0,96.2,305,3,0,6,5,319,1,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-05,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-05,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-05,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Richard,Standby,since_yesterday_utc_2026-06-05,incremental,outbound,sent,580347,581357,490840,25479,51599,13439,0,0,0,0,84.43,489899,25479,0,51552,13417,580347,587,0,2026-06-06T09:48:35Z,27059055833,2026-06-06 09:48 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-06,incremental,outbound,sent,388872,389798,341812,23597,16326,8063,0,0,0,0,87.69,340916,23597,0,16310,8049,388872,393,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-06,incremental,outbound,sent,470,947,866,72,0,9,0,0,0,0,91.45,395,72,0,0,3,470,1,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-06,incremental,outbound,sent,3942,8589,8288,88,154,59,0,0,0,0,96.5,3755,88,0,71,28,3942,5,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
NS,Recuperação,since_yesterday_utc_2026-06-06,incremental,outbound,sent,4770,10683,10292,33,199,159,0,0,0,0,96.34,4573,33,0,93,71,4770,5,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-06,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-06,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-06,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Richard,Standby,since_yesterday_utc_2026-06-06,incremental,outbound,sent,467277,467926,321390,14181,124414,7941,0,0,0,0,68.68,320852,14181,0,124307,7937,467277,476,0,2026-06-07T10:16:35Z,27089666034,2026-06-07 10:16 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-07,incremental,outbound,sent,611472,612546,510561,67915,23453,10617,0,0,0,0,83.35,509550,67915,0,23408,10599,611472,618,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-07,incremental,outbound,sent,490,987,885,67,8,27,0,0,0,0,89.67,408,67,0,4,11,490,1,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-07,incremental,outbound,sent,6178,13408,12784,141,246,237,0,0,0,0,95.35,5829,141,0,113,95,6178,7,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
NS,Recuperação,since_yesterday_utc_2026-06-07,incremental,outbound,sent,3067,6593,6394,12,144,43,0,0,0,0,96.98,2965,12,0,71,19,3067,4,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-07,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-07,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-07,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Richard,Standby,since_yesterday_utc_2026-06-07,incremental,outbound,sent,263065,263385,178213,7335,72298,5539,0,0,0,0,67.66,177964,7335,0,72237,5529,263065,267,0,2026-06-08T12:16:32Z,27137003311,2026-06-08 12:16 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-08,incremental,outbound,sent,566563,567597,480119,53456,22320,11702,0,0,0,0,84.59,479130,53456,0,22291,11686,566563,573,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-08,incremental,outbound,sent,359,668,599,59,3,7,0,0,0,0,89.67,296,59,0,1,3,359,1,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-08,incremental,outbound,sent,5244,10903,10507,128,179,89,0,0,0,0,96.37,4986,128,0,88,42,5244,6,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
NS,Recuperação,since_yesterday_utc_2026-06-08,incremental,outbound,sent,3652,7976,7673,47,163,93,0,0,0,0,96.2,3487,47,0,73,45,3652,4,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-08,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-08,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-08,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Richard,Standby,since_yesterday_utc_2026-06-08,incremental,outbound,sent,185975,186266,173651,1027,7370,4218,0,0,0,0,93.23,173375,1027,0,7364,4209,185975,189,0,2026-06-09T10:48:01Z,27200988953,2026-06-09 10:48 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-09,incremental,outbound,sent,468696,469452,223547,53866,186890,5149,0,0,0,0,47.62,223140,53866,0,186561,5129,468696,472,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-09,incremental,outbound,sent,480,1001,936,47,9,9,0,0,0,0,93.51,425,47,0,4,4,480,1,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-09,incremental,outbound,sent,3801,8402,8011,85,185,121,0,0,0,0,95.35,3581,85,0,77,58,3801,4,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
NS,Recuperação,since_yesterday_utc_2026-06-09,incremental,outbound,sent,4096,8568,8295,41,179,53,0,0,0,0,96.81,3947,41,0,83,25,4096,5,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-09,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-09,incremental,outbound,sent,3,3,3,0,0,0,0,0,0,0,100.0,3,0,0,0,0,3,1,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-09,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Richard,Standby,since_yesterday_utc_2026-06-09,incremental,outbound,sent,267549,267916,191356,20732,51501,4327,0,0,0,0,71.42,191030,20732,0,51468,4319,267549,270,0,2026-06-10T11:26:06Z,27272924060,2026-06-10 11:26 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-10,incremental,outbound,sent,13,36,30,0,6,0,0,0,0,0,83.33,11,0,0,2,0,13,1,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-10,incremental,outbound,sent,15845,16477,8070,7843,391,173,0,0,0,0,48.98,7453,7843,0,381,168,15845,17,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-10,incremental,outbound,sent,7437,16430,15840,160,288,142,0,0,0,0,96.41,7092,160,0,119,66,7437,8,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
NS,Recuperação,since_yesterday_utc_2026-06-10,incremental,outbound,sent,194,455,435,7,8,5,0,0,0,0,95.6,181,7,0,4,2,194,1,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-10,incremental,outbound,sent,2566,2588,2340,79,115,54,0,0,0,0,90.42,2324,79,0,109,54,2566,3,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-10,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-10,incremental,outbound,sent,2559,2579,1848,603,80,48,0,0,0,0,71.66,1828,603,0,80,48,2559,3,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Richard,Standby,since_yesterday_utc_2026-06-10,incremental,outbound,sent,136401,136554,83507,8451,43139,1457,0,0,0,0,61.15,83401,8451,0,43092,1457,136401,139,0,2026-06-11T11:59:29Z,27345173032,2026-06-11 11:59 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-11,incremental,outbound,sent,127,376,363,1,12,0,0,0,0,0,96.54,122,1,0,4,0,127,1,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-11,incremental,outbound,sent,18982,19489,17510,810,839,330,0,0,0,0,89.85,17004,810,0,838,330,18982,20,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-11,incremental,outbound,sent,436551,442545,355531,23338,55636,8040,0,0,0,0,80.34,349837,23338,0,55391,7985,436551,445,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
NS,Recuperação,since_yesterday_utc_2026-06-11,incremental,outbound,sent,3276,7451,7194,40,121,96,0,0,0,0,96.55,3142,40,0,53,41,3276,4,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-11,incremental,outbound,sent,13921,13947,12505,569,602,271,0,0,0,0,89.66,12479,569,0,602,271,13921,15,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-11,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-11,incremental,outbound,sent,9218,9246,8255,379,424,188,0,0,0,0,89.28,8231,379,0,422,186,9218,10,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Richard,Standby,since_yesterday_utc_2026-06-11,incremental,outbound,sent,325,975,945,0,30,0,0,0,0,0,96.92,315,0,0,10,0,325,1,0,2026-06-12T11:29:10Z,27412852570,2026-06-12 11:29 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-12,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-12,incremental,outbound,sent,70217,70679,63991,2583,2740,1365,0,0,0,0,90.54,63537,2583,0,2734,1363,70217,73,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-12,incremental,outbound,sent,612198,616781,510504,28084,65609,12584,0,0,0,0,82.77,506188,28084,0,65419,12507,612198,622,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
NS,Recuperação,since_yesterday_utc_2026-06-12,incremental,outbound,sent,3991,8793,8525,45,148,75,0,0,0,0,96.95,3846,45,0,67,33,3991,5,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-12,incremental,outbound,sent,52222,52343,47361,1843,2137,1002,0,0,0,0,90.48,47250,1843,0,2127,1002,52222,55,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-12,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-12,incremental,outbound,sent,35057,35163,31791,1269,1402,701,0,0,0,0,90.41,31689,1269,0,1402,697,35057,37,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Richard,Standby,since_yesterday_utc_2026-06-12,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-13T10:16:43Z,27463931914,2026-06-13 10:16 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-13,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-13,incremental,outbound,sent,66323,66920,60437,2456,2686,1341,0,0,0,0,90.31,59862,2456,0,2673,1332,66323,69,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-13,incremental,outbound,sent,426104,432712,389826,11691,20240,10955,0,0,0,0,90.09,383429,11691,0,20118,10866,426104,434,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
NS,Recuperação,since_yesterday_utc_2026-06-13,incremental,outbound,sent,669,1372,1319,12,22,19,0,0,0,0,96.14,637,12,0,11,9,669,1,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-13,incremental,outbound,sent,46087,46199,41740,1727,1820,912,0,0,0,0,90.35,41634,1727,0,1814,912,46087,48,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-13,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-13,incremental,outbound,sent,30861,30937,27964,1143,1231,599,0,0,0,0,90.39,27890,1143,0,1231,597,30861,33,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Richard,Standby,since_yesterday_utc_2026-06-13,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-14T10:39:51Z,27496245512,2026-06-14 10:39 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-14,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-14,incremental,outbound,sent,53996,54577,50751,512,2125,1189,0,0,0,0,92.99,50187,512,0,2117,1180,53996,58,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-14,incremental,outbound,sent,633521,640297,566181,31847,27622,14647,0,0,0,0,88.42,559623,31847,0,27502,14549,633521,643,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
NS,Recuperação,since_yesterday_utc_2026-06-14,incremental,outbound,sent,390,813,787,6,14,6,0,0,0,0,96.8,376,6,0,6,2,390,1,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-14,incremental,outbound,sent,33660,33736,30010,1802,1252,672,0,0,0,0,88.96,29938,1802,0,1248,672,33660,36,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-14,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-14,incremental,outbound,sent,22479,22533,20064,1148,833,488,0,0,0,0,89.04,20015,1148,0,832,484,22479,24,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Richard,Standby,since_yesterday_utc_2026-06-14,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-15T13:41:03Z,27550388780,2026-06-15 13:41 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-15,incremental,outbound,sent,81613,82066,76652,513,3300,1601,0,0,0,0,93.4,76204,513,0,3298,1598,81613,85,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-15,incremental,outbound,sent,577191,581184,527389,14826,25716,13253,0,0,0,0,90.74,523552,14826,0,25619,13194,577191,587,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
NS,Recuperação,since_yesterday_utc_2026-06-15,incremental,outbound,sent,2906,6148,5919,27,116,86,0,0,0,0,96.28,2786,27,0,55,38,2906,4,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-15,incremental,outbound,sent,32864,32944,29579,1523,1248,594,0,0,0,0,89.79,29503,1523,0,1246,592,32864,35,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-15,incremental,outbound,sent,21868,21918,19656,1005,847,410,0,0,0,0,89.68,19610,1005,0,845,408,21868,23,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Richard,Standby,since_yesterday_utc_2026-06-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-16T12:31:39Z,27617684624,2026-06-16 12:31 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-16,incremental,outbound,sent,528372,529735,497387,2954,15429,13965,0,0,0,0,93.89,496077,2954,0,15404,13937,528372,576,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-16,incremental,outbound,sent,186178,195554,172782,10291,7825,4656,0,0,0,0,88.36,163775,10291,0,7667,4445,186178,192,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
NS,Recuperação,since_yesterday_utc_2026-06-16,incremental,outbound,sent,27780,55761,52480,110,1383,1788,0,0,0,0,94.12,25943,110,0,884,843,27780,30,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-16,incremental,outbound,sent,34739,34810,30953,1671,1348,838,0,0,0,0,88.92,30894,1671,0,1340,834,34739,37,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-16,incremental,outbound,sent,23162,23216,20560,1119,989,548,0,0,0,0,88.56,20508,1119,0,987,548,23162,25,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Richard,Standby,since_yesterday_utc_2026-06-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-17T12:07:16Z,27687734579,2026-06-17 12:07 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-17,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Havenmove,Standby,since_yesterday_utc_2026-06-17,incremental,outbound,sent,499366,500565,441689,33607,15302,9967,0,0,0,0,88.24,440528,33607,0,15278,9953,499366,530,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Joao,Broadcast,since_yesterday_utc_2026-06-17,incremental,outbound,sent,220955,232533,209556,8147,9658,5172,0,0,0,0,90.12,198361,8147,0,9453,4994,220955,226,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
NS,Recuperação,since_yesterday_utc_2026-06-17,incremental,outbound,sent,3540,7449,7068,113,137,131,0,0,0,0,94.89,3301,113,0,63,63,3540,4,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Naturemove,Standby,since_yesterday_utc_2026-06-17,incremental,outbound,sent,38728,38825,34612,1908,1507,798,0,0,0,0,89.15,34522,1908,0,1502,796,38728,41,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Rafa,Broadcast,since_yesterday_utc_2026-06-17,incremental,outbound,sent,11,11,3,8,0,0,0,0,0,0,27.27,3,8,0,0,0,11,1,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Rehableaf,Standby,since_yesterday_utc_2026-06-17,incremental,outbound,sent,28666,28744,25649,1391,1114,590,0,0,0,0,89.23,25575,1391,0,1110,590,28666,31,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
Richard,Standby,since_yesterday_utc_2026-06-17,incremental,outbound,sent,57,57,13,0,44,0,0,0,0,0,22.81,13,0,0,44,0,57,1,0,2026-06-18T11:39:09Z,27756829806,2026-06-18 11:39 UTC
